location_id,city,district,region,latitude,longitude,cost_index,avg_salary_level,population,remote_friendly
1823,Can Tho,Forget,Central,16.016238,105.8226,65,2985,5589098,FALSE
1824,HCMC,Like,South,11.200002,109.74991,91,1961,7472801,TRUE
1825,Hanoi,Probably,North,19.876263,109.594138,95,2162,6997939,TRUE
1826,Can Tho,Sister,Central,18.217714,106.59218,138,2038,2389273,TRUE
1827,Hanoi,Student,North,14.012556,105.762297,104,2272,1326203,TRUE
1828,Hai Phong,Economic,North,19.110856,106.524402,68,2510,6382045,FALSE
1829,Hanoi,Work,North,11.264651,106.073231,116,1815,6121847,FALSE
1830,Hai Phong,Old,North,20.833137,107.278255,83,1736,4237558,TRUE
1831,HCMC,Realize,South,20.635015,108.802959,85,2668,5323622,FALSE
1832,Hai Phong,Enter,North,15.910373,109.051775,92,1388,3147540,FALSE
1833,Da Nang,Which,Central,18.337989,106.587696,114,2517,867296,TRUE
1834,Can Tho,Light,Central,10.229309,107.460139,62,2926,2650624,TRUE
1835,Hai Phong,Allow,North,16.555671,107.70023,81,2903,8176150,TRUE
1836,Hai Phong,Necessary,North,19.04686,106.814211,93,1712,5533897,FALSE
1837,HCMC,Firm,South,21.889904,107.000885,80,1284,4829988,TRUE
1838,Hai Phong,Fly,North,19.863768,106.895721,117,1467,8378002,FALSE
1839,Can Tho,Direction,Central,11.247922,107.584681,67,1114,7203894,TRUE
1840,Da Nang,Want,Central,18.213377,106.742627,140,1740,1415663,TRUE
1841,Hai Phong,Surface,North,15.671468,109.26142,127,1287,7271302,TRUE
1842,Da Nang,Message,Central,21.417118,109.179191,115,2877,8420982,TRUE
1843,HCMC,Happen,South,20.001626,106.632681,116,940,6491057,TRUE
1844,Can Tho,Second,Central,17.581149,108.863678,140,1253,3382457,FALSE
1845,Hanoi,Site,North,18.569113,108.960576,81,2956,4092886,TRUE
1846,Hai Phong,Usually,North,11.541548,108.747824,103,2255,9407249,FALSE
1847,Hai Phong,Can,North,16.095919,108.655678,88,2248,5450463,FALSE
1848,Can Tho,Difficult,Central,11.153863,108.567259,132,921,6554890,TRUE
1849,HCMC,Challenge,South,16.726895,106.334865,77,1252,1266186,TRUE
1850,Hai Phong,Morning,North,11.474598,105.90489,84,1203,9774994,TRUE
1851,HCMC,Then,South,12.500817,109.051218,136,2735,2807510,FALSE
1852,HCMC,Whatever,South,18.114178,109.166731,74,1335,5424963,FALSE
1853,Da Nang,Allow,Central,10.523452,108.718865,70,1300,2368688,FALSE
1854,Hai Phong,Someone,North,20.831889,107.773383,90,1058,3364897,TRUE
1855,Hai Phong,Assume,North,10.989929,109.177696,76,2981,2862210,TRUE
1856,Da Nang,Get,Central,13.420614,106.582733,125,2252,2583099,FALSE
1857,Hai Phong,Chair,North,13.08185,108.959437,95,1833,7608584,TRUE
1858,Can Tho,Audience,Central,10.11797,105.746094,83,2228,4996271,TRUE
1859,Hai Phong,Large,North,19.568006,108.936607,61,2645,4210429,TRUE
1860,Hanoi,Development,North,19.634963,105.438796,133,1074,3153081,FALSE
1861,Hai Phong,Evening,North,21.475905,108.44123,93,2516,1314723,TRUE
1862,Hai Phong,Education,North,18.387278,106.113906,106,2192,6461650,TRUE
1863,HCMC,Party,South,18.681258,105.815909,82,2616,3590938,FALSE
1864,Can Tho,Fact,Central,12.046395,107.367045,117,2033,8374221,TRUE
1865,Hai Phong,Else,North,12.808159,107.587565,89,1289,357020,TRUE
1866,Hai Phong,Manage,North,21.650578,105.81341,103,1754,6133458,FALSE
1867,HCMC,Special,South,18.306968,106.463619,131,1535,3211914,FALSE
1868,Da Nang,Tonight,Central,10.770372,106.202951,98,1322,1671170,TRUE
1869,Hai Phong,Field,North,15.228245,106.22254,127,1826,3811414,TRUE
1870,Da Nang,Mouth,Central,18.351304,105.308485,76,1837,3146850,TRUE
1871,HCMC,Any,South,14.385551,109.789865,73,1571,7826957,FALSE
1872,Da Nang,But,Central,21.049824,107.591901,132,1965,4958582,TRUE
1873,Can Tho,Republican,Central,20.484696,107.617399,126,2643,8964734,TRUE
1874,Hanoi,Politics,North,16.566831,105.605384,98,2430,2838125,FALSE
1875,HCMC,Baby,South,19.253156,105.607153,75,1149,2035072,TRUE
1876,Can Tho,Operation,Central,21.151104,107.624925,96,2572,3092995,FALSE
1877,Can Tho,Hundred,Central,14.096594,109.58605,133,2747,5775517,TRUE
1878,Da Nang,Kind,Central,18.1768,105.221511,109,2936,4889932,TRUE
1879,HCMC,Offer,South,16.302711,105.469167,108,2046,9438602,TRUE
1880,HCMC,Husband,South,10.766915,107.072243,117,2762,5412157,FALSE
1881,Hanoi,Manager,North,13.706343,108.574671,95,1875,5063339,TRUE
1882,Hai Phong,Democrat,North,13.234351,109.684257,124,1914,2342930,FALSE
1883,Hai Phong,Number,North,10.470545,109.187966,78,2683,6590927,TRUE
1884,Hanoi,Peace,North,21.126907,106.494928,97,2386,240380,FALSE
1885,Hai Phong,Than,North,13.669642,106.832611,68,2937,456105,TRUE
1886,Hai Phong,Budget,North,15.041076,109.73973,126,2173,9691528,TRUE
1887,Hai Phong,Measure,North,17.786173,107.591357,114,2808,6958893,FALSE
1888,HCMC,Buy,South,12.693929,107.710391,109,2484,7555016,TRUE
1889,Can Tho,Tonight,Central,20.952061,105.168538,136,1577,7270021,TRUE
1890,HCMC,Eye,South,13.501171,109.202783,61,1501,6596836,FALSE
1891,HCMC,Financial,South,11.676429,107.28447,134,1026,4514988,FALSE
1892,Da Nang,Quite,Central,14.77595,107.27152,74,1146,5097779,FALSE
1893,Da Nang,Business,Central,20.763582,105.068718,112,2983,1640808,FALSE
1894,Hai Phong,Finish,North,12.960868,107.566735,69,2010,9067470,FALSE
1895,Hai Phong,Coach,North,17.669136,107.341676,135,886,1262598,TRUE
1896,HCMC,Why,South,18.041227,107.196376,62,1499,9918493,TRUE
1897,Da Nang,Bank,Central,14.964675,105.994339,118,1681,2488120,TRUE
1898,Can Tho,Music,Central,18.156772,107.029745,93,2171,3121035,TRUE
1899,Da Nang,Attention,Central,20.632832,105.759377,97,1158,3504379,TRUE
1900,Hai Phong,Apply,North,18.632254,108.353028,92,2332,1370536,TRUE
1901,Hai Phong,Mission,North,13.235807,109.935877,64,2582,6786622,TRUE
1902,Hai Phong,Help,North,19.953346,107.324479,79,2003,1013080,TRUE
1903,Hanoi,However,North,21.542065,108.484552,122,1536,4319831,TRUE
1904,HCMC,Character,South,14.491193,108.123488,70,1719,4389413,TRUE
1905,HCMC,Your,South,17.373148,105.004602,127,2127,3385112,TRUE
1906,Hanoi,Policy,North,21.004309,106.235588,68,1560,5283447,FALSE
1907,Da Nang,Believe,Central,13.184439,105.570813,75,1608,9652330,TRUE
1908,Hanoi,Break,North,21.058342,109.044093,131,1789,3634117,TRUE
1909,Da Nang,Although,Central,12.131322,109.301736,139,1703,2071584,FALSE
1910,Can Tho,Accept,Central,21.426934,107.688509,95,1875,8568360,FALSE
1911,Hai Phong,Authority,North,12.762011,109.82342,107,2015,5271696,TRUE
1912,Da Nang,Than,Central,15.191323,106.594657,82,2588,9757122,TRUE
1913,Hanoi,Discussion,North,12.181757,108.148361,115,2127,1216807,TRUE
1914,Hai Phong,Million,North,21.990492,105.035423,64,2745,9582235,TRUE
1915,HCMC,And,South,16.180917,109.848111,77,2405,2674820,FALSE
1916,Hai Phong,Health,North,16.159604,107.725657,62,1173,8317677,TRUE
1917,HCMC,Produce,South,16.765983,107.133045,116,1406,9479180,TRUE
1918,Da Nang,Most,Central,13.473039,109.208403,134,1470,9057649,FALSE
1919,Hai Phong,Mission,North,19.916178,109.450433,118,2958,778565,TRUE
1920,Hai Phong,General,North,14.408391,106.168052,72,2449,7437201,TRUE
1921,Can Tho,Trouble,Central,18.906417,109.310548,61,1072,9587908,FALSE
1922,Can Tho,Skin,Central,16.186131,107.599945,109,2651,7720392,FALSE
1923,Hanoi,Check,North,11.998859,108.622405,60,1623,7277440,FALSE
1924,Hanoi,Month,North,17.102666,107.892668,64,1966,4486440,TRUE
1925,Hai Phong,Happy,North,10.441143,106.986472,137,935,1586034,TRUE
1926,Hai Phong,Result,North,12.760462,106.255019,62,2475,6742473,FALSE
1927,Da Nang,More,Central,21.453229,106.533703,103,2349,8313133,TRUE
1928,HCMC,Sea,South,21.884225,106.149359,88,2784,3718012,FALSE
1929,Hanoi,Firm,North,13.764354,105.31586,102,2835,1865341,TRUE
1930,Da Nang,Wrong,Central,15.056038,108.063506,76,829,401232,TRUE
1931,Hai Phong,International,North,16.750873,105.849939,75,1898,1311569,FALSE
1932,Can Tho,Pick,Central,18.287496,108.542502,127,2796,6708731,FALSE
1933,Can Tho,Or,Central,13.506767,107.799879,127,1505,3686624,FALSE
1934,HCMC,Cost,South,15.203088,106.55193,66,2886,2886440,TRUE
1935,Hai Phong,Writer,North,10.04974,107.863256,97,1595,1847601,TRUE
1936,HCMC,Eight,South,14.503212,107.411828,94,1773,3975399,FALSE
1937,HCMC,Far,South,20.043058,108.437682,88,2002,2333920,TRUE
1938,Hanoi,Clear,North,14.331671,105.497654,116,1577,4297278,TRUE
1939,Hai Phong,Time,North,18.688301,109.979371,89,2676,5182236,FALSE
1940,HCMC,Less,South,17.076437,109.027186,123,1956,5410089,TRUE
1941,Hanoi,Hear,North,14.096703,109.424695,97,1004,7105325,TRUE
1942,Can Tho,Chair,Central,18.432756,109.546056,134,2805,2072564,FALSE
1943,Hai Phong,View,North,15.802843,107.763745,60,2780,8211044,FALSE
1944,Da Nang,To,Central,11.73699,105.246148,100,1558,5399600,TRUE
1945,Hai Phong,Must,North,13.405881,107.987904,131,1706,876398,TRUE
1946,Hanoi,Agency,North,18.865377,106.364708,115,1085,331979,FALSE
1947,Hanoi,Know,North,17.213337,108.058192,85,2583,9088089,TRUE
1948,Hanoi,Fill,North,16.637222,105.879864,113,1394,7928965,TRUE
1949,Hai Phong,Arm,North,12.238478,105.406628,111,2946,750159,TRUE
1950,Hai Phong,Rise,North,19.845684,105.00173,92,1770,8121042,FALSE
1951,HCMC,Half,South,12.115139,106.42147,111,1037,3754238,TRUE
1952,Can Tho,Various,Central,19.340896,108.720139,105,1815,300212,FALSE
1953,Hai Phong,Turn,North,15.151204,107.688084,101,2783,6746794,TRUE
1954,Hai Phong,Image,North,18.841666,106.658234,110,1996,4246246,TRUE
1955,HCMC,Follow,South,19.843445,109.068706,76,1380,3766535,TRUE
1956,HCMC,Something,South,14.132461,107.472462,119,2098,4584958,TRUE
1957,Can Tho,Fine,Central,18.195628,106.805522,136,870,6708707,FALSE
1958,Da Nang,Tonight,Central,14.75474,107.894105,103,2227,4138050,FALSE
1959,Da Nang,Project,Central,17.514536,107.689608,101,1142,3025611,FALSE
1960,Hai Phong,Economic,North,10.870615,106.045806,67,1295,8398120,FALSE
1961,Can Tho,Safe,Central,20.424945,107.677474,64,1026,9858276,TRUE
1962,Hanoi,Once,North,15.748472,108.420824,120,835,2553762,FALSE
1963,Hanoi,Fast,North,15.63486,105.190367,124,1212,8954288,TRUE
1964,Da Nang,Term,Central,19.138569,105.841177,67,2724,3973958,TRUE
1965,HCMC,Until,South,18.892708,107.349337,62,1146,3712969,FALSE
1966,Hanoi,Power,North,11.076703,107.149119,129,1413,1950240,TRUE
1967,Hanoi,Environmental,North,18.707298,106.286525,129,1651,9054566,FALSE
1968,Da Nang,Cover,Central,12.816,109.825947,89,1778,2458093,FALSE
1969,Hai Phong,Into,North,16.529127,109.088064,94,1589,6795880,TRUE
1970,Hanoi,What,North,12.442737,106.580058,64,2058,7760544,TRUE
1971,Hanoi,May,North,19.405577,109.371017,106,2741,1849297,FALSE
1972,Da Nang,Beyond,Central,18.151681,106.776263,68,1098,5005522,FALSE
1973,Can Tho,Final,Central,20.363623,107.866157,90,1999,5338371,FALSE
1974,Can Tho,Month,Central,14.0487,107.781368,137,1364,3106390,TRUE
1975,Hai Phong,Experience,North,17.780335,106.645409,72,2294,3839972,TRUE
1976,Hai Phong,Affect,North,18.763097,107.715521,83,2455,2016915,FALSE
1977,Da Nang,Two,Central,15.054424,107.267483,70,973,9756795,FALSE
1978,Can Tho,Result,Central,10.661299,105.272336,120,1823,7816285,TRUE
1979,HCMC,Away,South,16.264899,108.868729,64,2164,3596925,TRUE
1980,Da Nang,Ten,Central,18.674157,108.373119,122,2687,7047581,FALSE
1981,Hai Phong,Memory,North,11.669552,107.861946,83,1572,7113268,TRUE
1982,HCMC,Unit,South,19.497524,107.569438,135,1592,4144616,FALSE
1983,Hai Phong,Might,North,12.096896,106.133201,134,1683,734198,TRUE
1984,Da Nang,Return,Central,11.901782,105.391603,118,1073,4793238,FALSE
1985,Hanoi,Report,North,21.409195,108.690212,106,2964,3348260,TRUE
1986,Da Nang,Candidate,Central,13.634588,109.997498,99,1819,9873964,FALSE
1987,Hanoi,Have,North,20.960395,109.733532,92,2488,9338209,FALSE
1988,Hai Phong,Threat,North,13.48551,108.68389,109,2813,7912709,TRUE
1989,Hai Phong,Star,North,15.04193,108.774198,70,885,3720101,FALSE
1990,HCMC,Decision,South,20.400591,109.64587,60,1781,7608971,FALSE
1991,Da Nang,Environmental,Central,21.825335,105.32854,76,2315,4698291,FALSE
1992,Da Nang,Character,Central,14.377298,105.360227,139,2215,8996544,FALSE
1993,Da Nang,Later,Central,18.504657,108.756975,107,1984,1413014,FALSE
1994,HCMC,Discussion,South,19.095146,105.247466,92,2978,7876640,FALSE
1995,HCMC,Free,South,10.910344,109.121302,84,2567,4087208,TRUE
1996,Hanoi,Development,North,19.713838,105.68424,123,2668,2985589,TRUE
1997,HCMC,Mrs,South,17.654287,105.638638,103,2349,1335286,TRUE
1998,Hanoi,Remain,North,21.554641,106.817579,131,2305,502811,FALSE
1999,Hai Phong,Thing,North,11.252782,106.794423,119,2703,8747123,TRUE
2000,Da Nang,Strategy,Central,15.903707,107.356229,70,1345,585976,TRUE
