company_id,company_name,size,founded_year,industry,headquarters,website,revenue,rating,hr_contact,last_active
711,Sutton-Patrick,Small (1-50),1992,Technology,Owensmouth,https://dunn.com,219953331,4.03,aanderson@example.org,4/12/2025
712,Long Inc,Medium (51-300),2013,Telecom,Lake Davidstad,https://smith.org,71941397,4.52,hking@example.com,3/15/2025
713,"Hill, Ware and Hicks",Small (1-50),2023,Technology,Brianbury,https://young.com,395930302,4.17,mitchellperez@example.net,2/3/2025
714,Crawford-Rodriguez,Enterprise (1000+),2004,Healthcare,West Anthonytown,https://copeland-parker.com,268597359,3.59,zlewis@example.com,11/8/2025
715,Reed-Carrillo,Medium (51-300),2007,Retail,South Jasminestad,https://evans.net,401688253,4.36,michael22@example.net,6/8/2025
716,Mcintosh PLC,Small (1-50),2006,Finance,New Damon,https://miranda-kirk.net,419731842,3.49,frankcook@example.org,3/16/2025
717,Smith LLC,Small (1-50),2014,Technology,New Charles,https://ray-mueller.info,162687164,4.42,xburnett@example.com,10/30/2025
718,Carlson-Joyce,Enterprise (1000+),2023,Technology,Penafort,https://douglas.info,270098439,2.7,olsenvicki@example.net,6/23/2025
719,"Rodriguez, Sparks and Wright",Small (1-50),1992,Technology,Smithberg,https://williams.com,490951864,4.94,davidsanchez@example.com,2/14/2025
720,Bowers-Harper,Small (1-50),2019,E-commerce,New Shawn,https://johnston.com,201305882,3.38,melissawoods@example.com,6/9/2025
721,Martinez PLC,Small (1-50),2005,Finance,New Rebecca,https://brown.com,144409232,3.13,darryl51@example.net,1/16/2025
722,"Cummings, Rivers and Willis",Enterprise (1000+),1994,Finance,East Christian,https://bentley.com,127260382,2.71,swilliams@example.net,6/17/2025
723,Andrews-Gonzalez,Medium (51-300),1996,E-commerce,Cohenmouth,https://pham.com,149917471,4.6,morgantara@example.org,4/30/2025
724,Simon and Sons,Large (300-1000),2001,Finance,Collinsfurt,https://wagner.biz,186132389,3.43,gferguson@example.com,7/11/2025
725,"Norris, Murphy and Robles",Small (1-50),2001,Retail,Lake Sarah,https://lynn.com,385703960,3.37,jerryjohnson@example.com,7/19/2025
726,"Campbell, Nunez and Davis",Enterprise (1000+),2012,Retail,Robinsonmouth,https://serrano.com,394993414,4.53,courtneywilson@example.org,8/11/2025
727,Hughes-Porter,Small (1-50),1997,Healthcare,New Kathryn,https://fisher.org,486844968,4.33,msharp@example.net,1/22/2025
728,Murphy-Perry,Small (1-50),1996,Technology,West Anitamouth,https://parker.com,156394855,4.24,watkinsapril@example.org,3/1/2025
729,Davis-Davis,Small (1-50),2000,Finance,Lake Kendrafurt,https://king.com,486388778,3.43,ijohnson@example.org,7/8/2025
730,Hall LLC,Large (300-1000),2008,E-commerce,Morrismouth,https://miles.com,441906861,4.06,samanthahayes@example.com,5/13/2025
731,Morrow-Vega,Enterprise (1000+),2004,Healthcare,East Yvonne,https://smith.com,130017218,2.92,shawkelly@example.net,10/18/2025
732,Vega Inc,Large (300-1000),2016,Retail,Greentown,https://waters-mccoy.com,99033751,4.54,cainerin@example.com,10/14/2025
733,"Barber, Perry and Lewis",Enterprise (1000+),2011,Technology,Fischerhaven,https://watts.com,105124720,4.02,tamaracruz@example.com,9/26/2025
734,Chang PLC,Enterprise (1000+),2005,Healthcare,Michealland,https://jones.com,396124255,3.33,evanswillie@example.com,9/17/2025
735,Santana-Perez,Large (300-1000),2019,E-commerce,Myersland,https://thomas-carlson.com,125211724,2.63,bgreen@example.net,1/15/2025
736,Jones-Byrd,Enterprise (1000+),2005,Finance,West Laura,https://woods.com,179191496,3.67,miguelthompson@example.org,3/2/2025
737,"Lane, Walton and Davies",Large (300-1000),2013,Healthcare,Nicoleport,https://williams.net,80281684,2.77,iclay@example.org,8/4/2025
738,"Finley, Hines and Richmond",Small (1-50),2002,Finance,West Anna,https://garza-atkins.com,135503039,4.91,allisonmccoy@example.org,8/30/2025
739,Cooper-Porter,Large (300-1000),2003,E-commerce,Douglastown,https://bradford.info,125575039,3.05,smithjesus@example.org,2/3/2025
740,"Page, Benton and Stevenson",Medium (51-300),2003,E-commerce,Thomasfurt,https://lee.com,310582562,4.93,tina02@example.org,5/25/2025
741,Salazar LLC,Small (1-50),2016,Technology,South Nicole,https://munoz.com,315897262,4.81,eric10@example.net,7/29/2025
742,Coleman-Wall,Medium (51-300),2001,Technology,Lake Audreyport,https://bond.com,357626443,2.88,lauriegordon@example.net,2/1/2025
743,"Richardson, Foley and Patel",Medium (51-300),2005,Telecom,East Amandachester,https://lara.com,111995007,4.61,rramirez@example.net,1/3/2025
744,Villegas PLC,Large (300-1000),2019,Telecom,New Bradley,https://garcia-fleming.com,413170387,3.71,donnasmith@example.com,5/27/2025
745,Griffin-Rosales,Small (1-50),2008,Telecom,Ambermouth,https://kennedy.org,324800200,4.31,lucas88@example.com,2/11/2025
746,"Sparks, Daugherty and Reyes",Medium (51-300),1998,E-commerce,Oconnortown,https://hansen.com,123738210,2.64,cynthiabrooks@example.net,11/24/2025
747,Phelps LLC,Small (1-50),2012,Telecom,Port Williammouth,https://rodriguez.net,411306567,4.81,charlesmartinez@example.net,4/29/2025
748,Cook Ltd,Small (1-50),2008,Finance,Tylerland,https://evans-kent.biz,453640509,3.25,gstewart@example.net,12/30/2024
749,Hinton-Schultz,Enterprise (1000+),2005,Finance,Kristineberg,https://myers.com,205126520,4.6,wrightshawn@example.net,2/1/2025
750,"Sweeney, Warner and Harrison",Small (1-50),2021,E-commerce,Ramirezmouth,https://thompson.com,390687992,3.25,williamsanders@example.org,8/23/2025
751,Jones-Harris,Small (1-50),2015,Retail,East Justinport,https://brady.org,99229458,4.26,navarrostephanie@example.org,11/8/2025
752,Dawson-Kerr,Small (1-50),2023,Finance,South Madison,https://cooley.com,286037343,3.29,mcdonaldvincent@example.org,6/11/2025
753,Bridges Group,Large (300-1000),2019,Finance,Jacksontown,https://reed.info,386470877,3.65,jade31@example.net,5/16/2025
754,Cooke and Sons,Small (1-50),1998,Technology,Brewerville,https://berger-frey.net,79354365,3.07,eriklopez@example.com,7/29/2025
755,Mcgrath-Walker,Large (300-1000),1990,E-commerce,New Michaelborough,https://sanford.net,236147750,4.56,carrollmichael@example.org,9/17/2025
756,Salazar-Williams,Enterprise (1000+),2009,E-commerce,Lunamouth,https://wilson-turner.com,101171774,3.2,alison79@example.org,7/17/2025
757,"Terry, Brown and Padilla",Large (300-1000),2001,Technology,New Amandaton,https://christensen-smith.info,372732689,2.73,patrick17@example.com,10/20/2025
758,Barnes-Padilla,Medium (51-300),2009,Healthcare,East Nicoleborough,https://smith.com,132965710,4.9,shawmarissa@example.com,8/13/2025
759,"Nash, King and Kennedy",Large (300-1000),2023,Technology,Port Jay,https://english.com,179819698,3.24,pfoley@example.net,11/11/2025
760,"Johnson, Morales and Davis",Enterprise (1000+),2010,Telecom,South Tonyhaven,https://tran.org,283899751,4.04,jenniferbaker@example.org,5/16/2025
761,"Baker, Smith and Montoya",Medium (51-300),2006,E-commerce,South Daniellemouth,https://andrade.com,185838200,4.49,todd37@example.com,7/13/2025
762,Tate-Hoffman,Small (1-50),2009,Retail,Rangelmouth,https://anderson.com,160265811,4.55,swansonronald@example.org,2/7/2025
763,Moore-Barnes,Medium (51-300),1994,Technology,West Walter,https://martinez.com,303434143,3.18,kbailey@example.org,8/25/2025
764,Kim and Sons,Large (300-1000),2018,Technology,East Petertown,https://fitzpatrick.com,456106023,4.05,richpatricia@example.org,6/9/2025
765,Rice Inc,Enterprise (1000+),1998,Healthcare,North Justin,https://wade-stanley.info,349127111,4.41,yvonne89@example.com,1/4/2025
766,"Griffith, Smith and Anderson",Large (300-1000),1999,Healthcare,Hollowayshire,https://page.info,443055740,4.72,haydentamara@example.net,6/2/2025
767,Garcia and Sons,Medium (51-300),2011,Retail,Lopezmouth,https://hurst.com,423038419,3.57,ybrown@example.org,7/6/2025
768,Stein-Morton,Enterprise (1000+),2014,Technology,East Claytonbury,https://hill.net,398916710,4.27,kimberly96@example.net,1/20/2025
769,"Walker, Holt and Kerr",Small (1-50),2004,Healthcare,Williamsshire,https://gomez-williams.com,498816702,3.08,georgewalker@example.com,11/6/2025
770,Shelton-Moses,Small (1-50),2005,Retail,East Joshua,https://delacruz.net,202933696,4.7,ashley28@example.org,3/24/2025
771,Stevens LLC,Enterprise (1000+),2009,Technology,Allenborough,https://jones-whitney.org,10732237,4.12,rayshane@example.org,7/11/2025
772,Gibson Ltd,Enterprise (1000+),2007,Healthcare,North Michelle,https://lee.org,265622095,4.96,dwatson@example.com,1/21/2025
773,Daniels-Hudson,Medium (51-300),2021,Telecom,West Ricardo,https://cole-brown.biz,344809601,4.45,wadewesley@example.net,7/10/2025
774,Turner PLC,Medium (51-300),2018,Finance,North Michael,https://craig.org,54579171,3.5,sharonwells@example.org,12/4/2025
775,Johns-Greene,Large (300-1000),2016,Healthcare,Jonesland,https://charles-kelly.net,319509531,4.96,umurphy@example.com,4/11/2025
776,Decker-Dennis,Enterprise (1000+),2001,Finance,Michaelfort,https://ball-larson.info,424967435,3.95,david22@example.com,1/18/2025
777,"Kelley, Shepherd and Ford",Small (1-50),2006,Retail,Kyleshire,https://nicholson.com,481456563,4.42,fmurphy@example.org,11/16/2025
778,Brooks-Webb,Enterprise (1000+),1994,Technology,Warnerhaven,https://duran.biz,145639811,3.31,peggypeters@example.org,5/13/2025
779,Evans Ltd,Medium (51-300),1999,E-commerce,South Felicia,https://glenn.com,464342524,2.92,philip61@example.com,7/19/2025
780,Kelly LLC,Large (300-1000),2023,Technology,New Robert,https://rosales-morgan.biz,189487477,3.25,yjones@example.net,7/15/2025
781,"Benson, Brown and Crawford",Large (300-1000),2000,Finance,Jessicamouth,https://washington-glass.com,11871870,3.94,frank21@example.org,10/8/2025
782,Huang-Davis,Medium (51-300),1998,Telecom,Jackfort,https://moore.org,120682387,4.46,davispaul@example.com,11/1/2025
783,Wolf-Crawford,Medium (51-300),1992,Healthcare,North Jay,https://wilson.net,9483030,3.76,hannah46@example.org,2/25/2025
784,Lee and Sons,Enterprise (1000+),2023,Healthcare,Santanaside,https://meza.com,211588337,3.4,justin81@example.org,12/7/2025
785,Pollard Group,Large (300-1000),1990,Retail,North Robert,https://anderson.com,379820773,4.51,campbellyvette@example.net,4/10/2025
786,Stephens Ltd,Enterprise (1000+),2007,Technology,North Angelahaven,https://liu.com,186423652,3.85,javiermills@example.com,3/27/2025
787,Russo and Sons,Large (300-1000),2015,Finance,Reeveston,https://cox-herrera.com,28910065,3.26,stevenhall@example.org,1/18/2025
788,Taylor-Roberts,Medium (51-300),1998,Retail,Maldonadohaven,https://kelley.net,283095623,4.96,gracewaters@example.com,8/28/2025
789,"Franklin, Moore and Martinez",Medium (51-300),1992,E-commerce,Salasborough,https://silva-carson.biz,76315848,3.76,jessica80@example.org,9/21/2025
790,Tucker and Sons,Medium (51-300),1995,Finance,South Hannah,https://johnson.com,432458233,4.35,brownamanda@example.net,1/1/2025
791,Garner-Jenkins,Large (300-1000),1993,Healthcare,Lake Kimberlyton,https://walton-mora.com,466825756,3.17,fallen@example.net,2/14/2025
792,Harris Group,Large (300-1000),2009,Healthcare,Anthonyborough,https://sims-patton.com,328692690,4.68,thomas07@example.net,11/18/2025
793,"Adams, Warren and Colon",Enterprise (1000+),1992,Telecom,Shannonshire,https://williams.com,270320402,2.5,michael69@example.net,2/17/2025
794,"Sims, Williams and Moore",Enterprise (1000+),2016,Healthcare,West James,https://cole.org,287857432,3.38,hayesjeremy@example.net,10/8/2025
795,Bowen-Carpenter,Enterprise (1000+),1997,Retail,Silvaside,https://jackson.com,481239217,4.66,rdaniel@example.net,12/29/2024
796,"Rich, Mosley and Yu",Enterprise (1000+),1994,Healthcare,Stevenside,https://morris.com,380792866,4.29,jesse72@example.net,12/29/2024
797,Armstrong-Russell,Enterprise (1000+),1991,Healthcare,Bushside,https://esparza.com,209119974,3.45,tannerrios@example.net,8/27/2025
798,Scott Ltd,Medium (51-300),2021,E-commerce,South Anna,https://roberts-barton.com,459780255,3.84,carterbrittany@example.net,6/22/2025
799,Wright LLC,Small (1-50),2014,Healthcare,Port Danielview,https://ramsey-daniels.com,100827864,4.92,yyoung@example.net,4/28/2025
800,Berg Group,Enterprise (1000+),2017,Finance,Lake Johnshire,https://thomas.com,264057789,3.86,thomasmichael@example.net,11/8/2025
801,"Parker, Brown and Peters",Small (1-50),1998,Retail,Jamesburgh,https://cook.org,348959597,3.18,rcaldwell@example.net,1/17/2025
802,Scott-Robinson,Small (1-50),1993,Healthcare,South Tiffany,https://sanford.net,113123164,4.45,phelpswesley@example.net,4/11/2025
803,Hampton LLC,Medium (51-300),2020,Telecom,East David,https://bryant-white.biz,286425514,3.01,brodgers@example.com,1/31/2025
804,"Long, Watkins and Hernandez",Small (1-50),2002,Healthcare,Lake Amyland,https://osborne.com,184401335,4.91,clinecorey@example.com,2/21/2025
805,"Mills, Reed and Glenn",Large (300-1000),2016,Healthcare,West Jamesfurt,https://cordova.com,128950382,4.44,martinbridget@example.org,4/27/2025
806,Moore Inc,Small (1-50),2013,Retail,Lucasberg,https://davis.info,143155621,3.51,bethpierce@example.net,5/28/2025
807,Robinson LLC,Small (1-50),2006,Finance,North Jasonside,https://adams.com,360277109,2.93,garzagregory@example.org,5/24/2025
808,Horton-Wyatt,Large (300-1000),1996,Healthcare,Faulknerland,https://vincent.org,412329973,4.56,xphillips@example.net,10/16/2025
809,White Ltd,Enterprise (1000+),2003,Technology,Stoneport,https://cooper.org,94676162,4.65,vmathews@example.net,2/28/2025
810,Sutton Ltd,Enterprise (1000+),1991,Telecom,East Jennifer,https://green.com,178430993,4.26,sullivanlisa@example.org,11/3/2025
811,"Cardenas, Flowers and Hill",Enterprise (1000+),1995,Healthcare,Shanebury,https://carrillo-ray.com,109988931,4.93,ellismelanie@example.com,9/7/2025
812,Allen Inc,Medium (51-300),2011,Telecom,East Lukeborough,https://wilson.com,186679973,3.18,devin71@example.org,12/1/2025
813,Smith-Jackson,Large (300-1000),1995,Finance,Lefurt,https://sanders.org,71963276,4.4,christophercrawford@example.org,8/31/2025
814,"Harris, Taylor and Reese",Small (1-50),2014,Healthcare,New Michelle,https://james.org,253952767,4.68,powelldillon@example.com,12/29/2024
815,Burgess Inc,Small (1-50),1991,E-commerce,West Eric,https://walls-graves.org,188620304,4.48,davidholmes@example.net,3/1/2025
816,"Yang, Cordova and Montgomery",Large (300-1000),2007,Finance,Clarktown,https://williamson.net,109988223,4,jacob45@example.org,3/9/2025
817,Daniels-Salas,Large (300-1000),2009,Finance,Susanburgh,https://ross-jensen.net,154961477,4.52,corey02@example.net,12/5/2025
818,Fletcher Inc,Small (1-50),2017,Telecom,Hallmouth,https://lee.com,133218070,4.24,cooperamanda@example.org,9/15/2025
819,"Garcia, Moore and Wright",Small (1-50),1992,Retail,South Jennifer,https://booth-williams.com,72189271,4.2,duncanpaul@example.net,1/22/2025
820,Turner Group,Large (300-1000),2008,Telecom,Ericland,https://webb.com,333356435,3.86,josegonzalez@example.net,12/22/2024
821,"Sanchez, Butler and Ward",Medium (51-300),2000,E-commerce,Lake Ericville,https://miranda-parker.org,98486187,3.65,swright@example.org,7/31/2025
822,Meyer-Bowman,Small (1-50),1999,Technology,Timothyview,https://brown-chan.info,83141068,4.03,alanwolf@example.com,1/23/2025
823,Thomas Inc,Small (1-50),2006,E-commerce,Port Thomas,https://lopez.com,125706386,4.7,joshuapatel@example.org,7/30/2025
824,Jones-Smith,Large (300-1000),1997,Technology,South William,https://hall.com,479505722,3.02,ubennett@example.com,10/2/2025
825,Murphy-James,Medium (51-300),2013,Finance,Port Samantha,https://greer-fisher.com,329788913,2.68,lauren08@example.org,10/11/2025
826,Becker Ltd,Enterprise (1000+),1997,E-commerce,New Johnbury,https://rodriguez.com,360889499,3.4,alyssa20@example.com,9/4/2025
827,"Davis, Christian and Obrien",Medium (51-300),1991,Telecom,South Brianastad,https://elliott-peterson.org,63367937,3.19,jgardner@example.net,1/25/2025
828,"Wyatt, Bradford and Rios",Enterprise (1000+),1997,Technology,South Aaronstad,https://marshall.info,53123328,4.84,nicholas69@example.com,8/7/2025
829,Silva-Moore,Small (1-50),2002,E-commerce,North Dawn,https://fox.com,14625359,4.4,msharp@example.org,2/10/2025
830,"Berry, Lee and Nguyen",Large (300-1000),2023,E-commerce,Lake Angelatown,https://phillips-cox.biz,307153703,4.03,martinezpamela@example.net,10/17/2025
831,Castaneda-Alvarado,Enterprise (1000+),1990,Telecom,Michelleberg,https://young.com,425491005,2.75,russellarmstrong@example.org,1/4/2025
832,"Cortez, Pearson and Hughes",Small (1-50),2008,Telecom,South Jamesland,https://hansen-solomon.com,477220829,4.19,gonzaleznancy@example.org,9/1/2025
833,Hammond PLC,Medium (51-300),2010,Retail,Nielsenview,https://moore.info,62564173,4.78,rgardner@example.net,8/19/2025
834,Mcneil-Gonzalez,Enterprise (1000+),1998,E-commerce,Joshuamouth,https://smith.info,60022994,2.52,gutierrezdouglas@example.org,2/2/2025
835,"Moore, Mills and Anthony",Enterprise (1000+),1996,Retail,East Justin,https://chapman.org,461169250,4.37,emartinez@example.com,10/10/2025
836,Huff Inc,Medium (51-300),2018,Retail,Yangfort,https://buckley-reed.com,77478928,3.05,ryanclements@example.net,8/4/2025
837,Burns PLC,Enterprise (1000+),2000,Finance,Thomasshire,https://smith-harris.com,338651565,4.16,marc50@example.net,7/10/2025
838,Hahn Ltd,Small (1-50),1990,Finance,New Heatherburgh,https://paul.com,90284537,3.07,kimberly71@example.com,3/28/2025
839,Carter-Evans,Small (1-50),2002,Healthcare,Rossmouth,https://garcia.org,14800539,4.02,lorettatodd@example.net,6/17/2025
840,Estrada-Wiley,Small (1-50),2004,E-commerce,Suzannefort,https://wallace.info,417931102,3.71,valenciakayla@example.net,11/18/2025
841,Burns Group,Large (300-1000),1997,Technology,Lake Davidburgh,https://cortez.com,166350165,4.53,leachtheresa@example.org,11/28/2025
842,Castillo PLC,Enterprise (1000+),2021,E-commerce,South Sheila,https://jenkins.com,184151946,3.28,patricia14@example.org,2/19/2025
843,Lewis PLC,Medium (51-300),1992,Finance,Port Johnview,https://griffith-carpenter.com,405043305,2.8,jimenezrobert@example.net,11/22/2025
844,Rivera-Phillips,Small (1-50),2002,Retail,New Lauren,https://jackson-hayes.info,404952302,3.53,ndavis@example.net,1/29/2025
845,Romero-Rasmussen,Large (300-1000),2000,Finance,New Shannon,https://hammond.com,291609681,4.55,jameshendricks@example.net,11/1/2025
846,Solis-Robinson,Enterprise (1000+),2008,Healthcare,New Matthewland,https://robinson-glover.biz,418585607,4.86,larsonkyle@example.net,6/14/2025
